biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index
2008-09-15,90.84 ,,787.00 ,
2008-09-16,86.69 ,,780.50 ,2000.65
2008-09-17,86.95 ,,850.50 ,1929.14
2008-09-18,90.94 ,,897.00 ,1895.99
2008-09-19,93.78 ,,864.70 ,2073.11
2008-09-22,100.67 ,,909.00 ,2207.61
2008-09-23,102.04 ,,891.20 ,2123.48
2008-09-24,102.15 ,,895.00 ,2138.85
2008-09-25,100.44 ,,882.00 ,2223.53
2008-09-26,101.11 ,,888.50 ,2243.66
2008-09-29,95.93 ,,894.40 ,
2008-09-30,93.71 ,,880.80 ,
2008-10-01,92.38 ,,887.30 ,
2008-10-02,90.08 ,,844.30 ,
2008-10-03,89.46 ,,833.20 ,
2008-10-06,84.53 ,,866.20 ,2128.70
2008-10-07,82.91 ,,882.00 ,2102.45
2008-10-08,80.42 ,,906.50 ,2022.88
2008-10-09,81.67 ,,886.50 ,1995.30
2008-10-10,74.51 ,,859.00 ,1906.96
2008-10-13,74.22 ,,842.50 ,1985.49
2008-10-14,74.90 ,,839.50 ,1934.62
2008-10-15,68.97 ,,839.00 ,1914.36
2008-10-16,64.38 ,,804.50 ,1820.90
2008-10-17,66.15 ,,787.70 ,1833.26
2008-10-20,67.53 ,,790.00 ,1896.73
2008-10-21,66.17 ,,768.00 ,1881.41
2008-10-22,63.94 ,,735.20 ,1833.32
2008-10-23,65.71 ,,714.70 ,1834.78
2008-10-24,60.86 ,,730.30 ,1781.60
2008-10-27,59.32 ,,742.90 ,1654.67
2008-10-28,58.94 ,,740.50 ,1705.82
2008-10-29,64.27 ,,754.00 ,1658.22
2008-10-30,60.96 ,,738.50 ,1697.66
2008-10-31,60.56 ,,718.20 ,1663.66
2008-11-03,60.51 ,,726.80 ,1653.54
2008-11-04,63.77 ,,757.30 ,1627.76
2008-11-05,61.46 ,,742.40 ,1691.42
2008-11-06,56.01 ,,732.20 ,1649.78
2008-11-07,56.31 ,,734.20 ,1677.83
2008-11-10,56.59 ,,746.50 ,1801.67
2008-11-11,53.85 ,,732.80 ,1781.36
2008-11-12,51.69 ,,718.30 ,1801.82
2008-11-13,50.84 ,,705.00 ,1874.08
2008-11-14,51.03 ,,742.50 ,1943.65
2008-11-17,51.45 ,,742.00 ,1987.23
2008-11-18,49.18 ,,732.70 ,1839.82
2008-11-19,48.88 ,,736.00 ,1953.16
2008-11-20,46.50 ,,748.70 ,1932.43
2008-11-21,45.31 ,,791.80 ,1920.74
2008-11-24,49.97 ,,819.50 ,1837.64
2008-11-25,48.00 ,,818.50 ,1834.29
2008-11-26,49.88 ,,808.50 ,1843.50
2008-11-27,50.41 ,,,1870.47
2008-11-28,53.50 ,,819.00 ,1829.92
2008-12-01,46.46 ,,776.80 ,1864.21
2008-12-02,44.04 ,,783.30 ,1868.63
2008-12-03,43.10 ,,770.50 ,1952.67
2008-12-04,42.25 ,,765.50 ,1982.93
2008-12-05,37.19 ,,752.20 ,2013.18
2008-12-08,39.97 ,,769.30 ,2095.04
2008-12-09,39.90 ,,774.20 ,2040.85
2008-12-10,39.25 ,,808.80 ,2096.39
2008-12-11,43.78 ,,826.60 ,2046.34
2008-12-12,43.05 ,,820.50 ,1960.38
2008-12-15,45.88 ,,836.50 ,1975.03
2008-12-16,42.61 ,,842.70 ,1994.45
2008-12-17,42.39 ,,868.50 ,2001.42
2008-12-18,40.50 ,,860.60 ,2045.10
2008-12-19,39.97 ,,837.40 ,2052.11
2008-12-22,38.47 ,,847.20 ,2017.55
2008-12-23,35.51 ,,838.10 ,1918.96
2008-12-24,33.66 ,,848.00 ,1887.08
2008-12-25,,,,1870.77
2008-12-26,,,871.20 ,1862.10
2008-12-29,36.13 ,,875.30 ,1854.76
2008-12-30,36.70 ,,870.00 ,1833.44
2008-12-31,36.55 ,,884.30 ,1817.72
2009-01-02,40.04 ,,879.50 ,
2009-01-05,45.95 ,,857.80 ,1882.96
2009-01-06,48.64 ,,866.00 ,1942.80
2009-01-07,46.01 ,,841.70 ,1931.18
2009-01-08,42.75 ,,854.50 ,1887.99
2009-01-09,42.42 ,,855.00 ,1918.37
2009-01-12,40.74 ,,821.00 ,1920.69
2009-01-13,43.42 ,,820.70 ,1876.19
2009-01-14,42.81 ,,808.80 ,1955.24
2009-01-15,43.27 ,,807.30 ,1954.87
2009-01-16,45.56 ,,839.90 ,1990.21
2009-01-19,42.13 ,,,2012.47
2009-01-20,43.65 ,,855.20 ,2025.19
2009-01-21,42.87 ,,850.10 ,2021.71
2009-01-22,42.70 ,,858.80 ,2044.55
2009-01-23,,,895.80 ,2032.68
2009-01-26,47.10 ,,908.80 ,
2009-01-27,42.08 ,,899.50 ,
2009-01-28,42.32 ,,888.20 ,
2009-01-29,43.40 ,,905.10 ,
2009-01-30,44.44 ,,928.40 ,
2009-02-02,43.79 ,,907.20 ,2057.06
2009-02-03,43.54 ,,892.50 ,2108.91
2009-02-04,43.75 ,,902.20 ,2166.41
2009-02-05,43.56 ,,914.20 ,2150.97
2009-02-06,44.34 ,,914.30 ,2237.28
2009-02-09,46.84 ,,892.80 ,2296.67
2009-02-10,45.77 ,,914.20 ,2326.76
2009-02-11,44.46 ,,944.50 ,2331.14
2009-02-12,43.47 ,,949.20 ,2318.34
2009-02-13,43.93 ,,942.20 ,2399.07
2009-02-16,43.15 ,,,2462.25
2009-02-17,40.61 ,,967.50 ,2385.29
2009-02-18,39.67 ,,978.20 ,2275.84
2009-02-19,40.46 ,,976.50 ,2298.41
2009-02-20,39.91 ,,1002.20 ,2344.32
2009-02-23,41.24 ,,995.00 ,2410.48
2009-02-24,40.33 ,,969.50 ,2301.85
2009-02-25,42.59 ,,966.20 ,2304.25
2009-02-26,45.41 ,,942.60 ,2190.19
2009-02-27,44.64 ,,942.50 ,2140.49
2009-03-02,43.42 ,,940.00 ,2164.67
2009-03-03,43.21 ,,913.60 ,2142.15
2009-03-04,46.90 ,,906.70 ,2285.15
2009-03-05,44.42 ,,927.80 ,2304.92
2009-03-06,43.14 ,,942.70 ,2286.58
2009-03-09,44.26 ,,918.00 ,2202.53
2009-03-10,44.44 ,,895.90 ,2240.78
2009-03-11,42.97 ,,910.70 ,2220.38
2009-03-12,42.61 ,,924.00 ,2215.70
2009-03-13,45.19 ,,930.10 ,2205.42
2009-03-16,43.91 ,,922.00 ,2241.61
2009-03-17,45.37 ,,916.80 ,2322.40
2009-03-18,45.41 ,,889.10 ,2332.65
2009-03-19,48.04 ,,958.80 ,2382.56
2009-03-20,49.86 ,,956.20 ,2379.84
2009-03-23,51.88 ,,952.50 ,2439.40
2009-03-24,51.32 ,,923.80 ,2451.78
2009-03-25,51.07 ,,935.80 ,2401.33
2009-03-26,51.28 ,,940.00 ,2479.79
2009-03-27,50.31 ,,923.20 ,2498.93
2009-03-30,48.46 ,,915.50 ,2484.49
2009-03-31,46.52 ,,922.60 ,2507.79
2009-04-01,46.45 ,,926.10 ,2548.22
2009-04-02,50.84 ,,910.60 ,2576.40
2009-04-03,50.70 ,,899.00 ,2570.50
2009-04-06,50.84 ,,874.40 ,
2009-04-07,50.98 ,,885.10 ,2576.95
2009-04-08,52.04 ,,887.60 ,2479.35
2009-04-09,52.48 ,,885.00 ,2517.67
2009-04-10,,,,2595.53
2009-04-13,,,897.60 ,2656.52
2009-04-14,51.70 ,,893.80 ,2676.87
2009-04-15,51.30 ,,895.30 ,2686.99
2009-04-16,51.92 ,,881.50 ,2687.11
2009-04-17,52.32 ,,869.50 ,2650.69
2009-04-20,49.03 ,,889.10 ,2707.67
2009-04-21,48.81 ,,884.40 ,2675.44
2009-04-22,48.53 ,,894.20 ,2576.28
2009-04-23,48.77 ,,908.30 ,2593.56
2009-04-24,50.77 ,,915.80 ,2572.89
2009-04-27,49.39 ,,909.90 ,2513.29
2009-04-28,48.98 ,,895.20 ,2518.53
2009-04-29,50.54 ,,902.20 ,2605.37
2009-04-30,50.41 ,,892.80 ,2622.93
2009-05-01,51.97 ,,889.90 ,
2009-05-04,,,903.90 ,2714.30
2009-05-05,52.89 ,,906.10 ,2727.01
2009-05-06,54.49 ,,912.80 ,2764.98
2009-05-07,55.98 ,,917.40 ,2767.08
2009-05-08,56.23 ,,916.70 ,2789.22
2009-05-11,55.82 ,,915.40 ,2725.32
2009-05-12,56.72 ,,925.90 ,2788.56
2009-05-13,57.49 ,,927.90 ,2814.01
2009-05-14,56.08 ,,930.30 ,2792.60
2009-05-15,56.48 ,,933.10 ,2796.12
2009-05-18,56.30 ,,923.50 ,2810.57
2009-05-19,57.05 ,,928.50 ,2840.08
2009-05-20,58.96 ,,939.20 ,2812.87
2009-05-21,57.99 ,,952.80 ,2750.01
2009-05-22,58.52 ,,960.50 ,2740.68
2009-05-25,,,,2752.72
2009-05-26,59.29 ,,955.10 ,2719.76
2009-05-27,61.44 ,,955.20 ,2759.71
2009-05-28,63.55 ,,963.20 ,
2009-05-29,64.92 ,,980.30 ,
2009-06-01,66.79 ,,980.00 ,2858.34
2009-06-02,67.76 ,,984.40 ,2865.10
2009-06-03,66.00 ,,965.60 ,2939.39
2009-06-04,67.76 ,,982.30 ,2953.75
2009-06-05,67.72 ,,962.60 ,2939.31
2009-06-08,67.52 ,,952.50 ,2948.48
2009-06-09,68.88 ,,954.70 ,2960.56
2009-06-10,70.42 ,,954.70 ,2989.60
2009-06-11,71.46 ,,962.00 ,2961.63
2009-06-12,69.93 ,,940.70 ,2906.29
2009-06-15,68.03 ,,927.50 ,2966.19
2009-06-16,70.34 ,,932.20 ,2961.22
2009-06-17,69.06 ,,936.00 ,3010.59
2009-06-18,70.25 ,,934.60 ,3057.43
2009-06-19,70.75 ,,936.20 ,3080.00
2009-06-22,66.23 ,,921.00 ,3082.56
2009-06-23,66.58 ,,924.30 ,3083.90
2009-06-24,68.11 ,,934.40 ,3120.73
2009-06-25,68.34 ,,939.50 ,3117.92
2009-06-26,68.33 ,,941.00 ,3128.42
2009-06-29,69.85 ,,940.70 ,3179.97
2009-06-30,68.06 ,,927.40 ,3166.47
2009-07-01,68.78 ,,941.30 ,3237.90
2009-07-02,66.19 ,,931.00 ,3282.36
2009-07-03,65.35 ,,,3327.14
2009-07-06,63.10 ,,924.30 ,3374.75
2009-07-07,62.03 ,,929.10 ,3340.49
2009-07-08,59.90 ,,909.30 ,3352.27
2009-07-09,59.14 ,,916.20 ,3396.30
2009-07-10,58.76 ,,912.50 ,3398.31
2009-07-13,58.59 ,,922.50 ,3361.01
2009-07-14,60.28 ,,922.80 ,3454.75
2009-07-15,61.37 ,,939.40 ,3493.31
2009-07-16,62.09 ,,935.40 ,3501.24
2009-07-17,63.68 ,,937.50 ,3519.81
2009-07-20,64.88 ,,948.80 ,3591.12
2009-07-21,66.08 ,,946.90 ,3539.83
2009-07-22,65.31 ,,953.30 ,3606.92
2009-07-23,68.03 ,,954.80 ,3651.97
2009-07-24,68.84 ,,953.10 ,3667.56
2009-07-27,70.01 ,,953.50 ,3743.63
2009-07-28,68.77 ,,939.10 ,3755.82
2009-07-29,66.02 ,,927.20 ,3558.51
2009-07-30,68.89 ,,934.90 ,3634.82
2009-07-31,69.88 ,,953.70 ,3734.62
2009-08-03,73.29 ,,958.80 ,3787.03
2009-08-04,73.83 ,,969.70 ,3786.62
2009-08-05,74.67 ,,966.30 ,3740.94
2009-08-06,74.75 ,,962.90 ,3663.12
2009-08-07,74.49 ,,959.50 ,3555.10
2009-08-10,73.42 ,,946.90 ,3544.54
2009-08-11,71.74 ,,947.60 ,3556.38
2009-08-12,72.90 ,,952.50 ,3397.40
2009-08-13,73.75 ,,956.50 ,3440.82
2009-08-14,71.31 ,,948.70 ,3344.46
2009-08-17,68.86 ,,935.80 ,3140.27
2009-08-18,70.62 ,,939.20 ,3171.99
2009-08-19,73.25 ,,944.80 ,3014.57
2009-08-20,73.93 ,,941.70 ,3144.39
2009-08-21,73.76 ,,954.70 ,3203.62
2009-08-24,74.27 ,,943.70 ,3229.60
2009-08-25,72.85 ,,946.00 ,3109.83
2009-08-26,70.75 ,,945.80 ,3172.39
2009-08-27,70.92 ,,947.30 ,3156.30
2009-08-28,73.15 ,,962.70 ,3046.78
2009-08-31,70.40 ,,957.20 ,2830.27
2009-09-01,68.66 ,,960.20 ,2843.70
2009-09-02,67.62 ,,982.20 ,2890.93
2009-09-03,66.53 ,,1001.60 ,3051.96
2009-09-04,65.65 ,,1000.60 ,3077.14
2009-09-07,66.31 ,,,3104.21
2009-09-08,69.14 ,,1003.60 ,3170.97
2009-09-09,69.81 ,,1000.90 ,3194.91
2009-09-10,68.83 ,,1000.20 ,3162.91
2009-09-11,68.42 ,,1009.90 ,3238.13
2009-09-14,66.30 ,,1004.70 ,3293.39
2009-09-15,66.14 ,,1010.00 ,3302.64
2009-09-16,68.30 ,,1024.00 ,3258.24
2009-09-17,70.77 ,,1017.30 ,3320.10
2009-09-18,70.20 ,,1014.10 ,3199.69
2009-09-21,68.14 ,,1008.70 ,3208.60
2009-09-22,69.64 ,,1019.40 ,3131.03
2009-09-23,67.33 ,,1018.20 ,3060.07
2009-09-24,64.89 ,,1002.20 ,3080.93
2009-09-25,64.64 ,,995.00 ,3058.53
2009-09-28,65.19 ,,997.60 ,2972.64
2009-09-29,64.32 ,,997.80 ,2972.29
2009-09-30,65.67 ,,1012.80 ,3004.81
2009-10-01,67.18 ,,1004.00 ,
2009-10-02,66.55 ,,1007.60 ,
2009-10-05,65.53 ,,1021.00 ,
2009-10-06,68.44 ,,1043.10 ,
2009-10-07,67.44 ,,1047.80 ,
2009-10-08,68.31 ,,1059.90 ,
2009-10-09,69.19 ,,1052.40 ,3163.71
2009-10-12,70.53 ,,1061.30 ,3151.63
2009-10-13,70.69 ,,1068.70 ,3198.52
2009-10-14,72.11 ,,1068.30 ,3227.40
2009-10-15,73.41 ,,1054.00 ,3239.64
2009-10-16,74.93 ,,1055.00 ,3241.71
2009-10-19,76.47 ,,1061.50 ,3329.16
2009-10-20,76.17 ,,1061.90 ,3377.57
2009-10-21,77.47 ,,1067.80 ,3369.29
2009-10-22,78.27 ,,1061.80 ,3347.32
2009-10-23,77.51 ,,1059.70 ,3413.25
2009-10-26,76.19 ,,1046.00 ,3414.24
2009-10-27,76.94 ,,1038.40 ,3314.72
2009-10-28,75.08 ,,1033.50 ,3329.33
2009-10-29,77.22 ,,1050.20 ,3247.05
2009-10-30,74.97 ,,1043.50 ,3280.37
2009-11-02,75.87 ,,1057.30 ,3392.80
2009-11-03,75.77 ,,1088.30 ,3435.43
2009-11-04,78.30 ,,1090.80 ,3453.89
2009-11-05,78.08 ,,1092.70 ,3464.32
2009-11-06,74.75 ,,1099.20 ,3483.02
2009-11-09,77.24 ,,1105.10 ,3495.79
2009-11-10,77.09 ,,1106.20 ,3503.78
2009-11-11,77.00 ,,1118.20 ,3495.67
2009-11-12,75.25 ,,1110.20 ,3499.99
2009-11-13,75.09 ,,1120.40 ,3518.72
2009-11-16,77.35 ,,1143.00 ,3625.80
2009-11-17,77.19 ,,1143.20 ,3628.35
2009-11-18,78.86 ,,1145.00 ,3630.23
2009-11-19,76.72 ,,1145.50 ,3642.44
2009-11-20,75.80 ,,1150.30 ,3631.01
2009-11-23,78.25 ,,1168.30 ,3665.51
2009-11-24,75.29 ,,1169.60 ,3548.08
2009-11-25,76.60 ,,1190.90 ,3629.63
2009-11-26,76.54 ,,,3485.77
2009-11-27,76.11 ,,1177.90 ,3382.51
2009-11-30,76.61 ,,1184.70 ,3511.67
2009-12-01,78.61 ,,1202.70 ,3560.83
2009-12-02,77.03 ,,1215.60 ,3597.33
2009-12-03,77.83 ,,1220.90 ,3590.88
2009-12-04,77.86 ,,1171.90 ,3643.49
2009-12-07,75.81 ,,1166.30 ,3668.83
2009-12-08,74.47 ,,1145.60 ,3624.02
2009-12-09,73.61 ,,1123.10 ,3554.48
2009-12-10,70.80 ,,1128.50 ,3577.24
2009-12-11,70.23 ,,1122.30 ,3575.02
2009-12-14,70.99 ,,1126.30 ,3612.75
2009-12-15,71.31 ,,1125.50 ,3583.34
2009-12-16,73.32 ,,1138.70 ,3560.72
2009-12-17,71.53 ,,1109.60 ,3480.15
2009-12-18,72.01 ,,1113.70 ,3391.74
2009-12-21,72.69 ,,1098.20 ,3396.62
2009-12-22,71.54 ,,1088.90 ,3305.54
2009-12-23,74.02 ,,1096.30 ,3336.48
2009-12-24,74.31 ,,1107.30 ,3438.82
2009-12-25,,,,3424.78
2009-12-28,,,1110.50 ,3478.43
2009-12-29,76.77 ,,1100.70 ,3500.74
2009-12-30,77.37 ,,1095.00 ,3558.86
2009-12-31,77.67 ,,1098.80 ,3575.68
2010-01-04,78.84 ,,1120.80 ,3535.23
2010-01-05,79.34 ,,1121.10 ,3564.04
2010-01-06,80.16 ,,1138.90 ,3541.73
2010-01-07,80.42 ,,1136.10 ,3471.46
2010-01-08,80.20 ,,1141.40 ,3480.13
2010-01-11,80.00 ,,1153.90 ,3482.05
2010-01-12,79.42 ,,1131.70 ,3534.92
2010-01-13,77.19 ,,1139.20 ,3421.14
2010-01-14,77.84 ,,1145.30 ,3469.05
2010-01-15,76.89 ,,1132.70 ,3482.74
2010-01-18,75.96 ,,,3500.68
2010-01-19,75.23 ,,1142.10 ,3507.48
2010-01-20,75.05 ,,1114.50 ,3394.43
2010-01-21,74.25 ,,1105.10 ,3408.57
2010-01-22,72.91 ,,1091.70 ,3366.20
2010-01-25,72.63 ,,1097.70 ,3328.01
2010-01-26,72.47 ,,1100.40 ,3242.80
2010-01-27,72.61 ,,1086.60 ,3198.57
2010-01-28,70.88 ,,1085.80 ,3206.57
2010-01-29,71.52 ,,1084.80 ,3204.16
2010-02-01,71.55 ,,1106.00 ,3152.71
2010-02-02,73.90 ,,1119.00 ,3146.19
2010-02-03,75.78 ,,1113.00 ,3230.72
2010-02-04,72.42 ,,1064.00 ,3218.80
2010-02-05,70.49 ,,1053.80 ,3153.09
2010-02-08,69.56 ,,1067.30 ,3150.99
2010-02-09,69.91 ,,1078.30 ,3169.19
2010-02-10,70.69 ,,1077.40 ,3214.13
2010-02-11,72.20 ,,1095.80 ,3220.40
2010-02-12,71.06 ,,1091.10 ,3251.28
2010-02-15,71.74 ,,,
2010-02-16,74.56 ,,1120.90 ,
2010-02-17,74.75 ,,1121.30 ,
2010-02-18,76.50 ,,1119.90 ,
2010-02-19,76.59 ,,1123.30 ,
2010-02-22,77.14 ,,1114.30 ,3233.35
2010-02-23,76.44 ,,1104.40 ,3198.63
2010-02-24,77.06 ,,1098.40 ,3244.48
2010-02-25,74.08 ,,1109.70 ,3292.13
2010-02-26,76.22 ,,1120.10 ,3281.67
2010-03-01,76.88 ,,1119.50 ,3324.42
2010-03-02,77.33 ,,1138.60 ,3311.24
2010-03-03,78.71 ,,1144.60 ,3335.08
2010-03-04,77.91 ,,1134.40 ,3250.57
2010-03-05,79.27 ,,1136.50 ,3259.76
2010-03-08,79.14 ,,1125.30 ,3286.18
2010-03-09,78.88 ,,1123.60 ,3305.86
2010-03-10,80.00 ,,1109.40 ,3279.69
2010-03-11,79.29 ,,1109.50 ,3276.71
2010-03-12,79.28 ,,1103.00 ,3233.13
2010-03-15,77.14 ,,1106.60 ,3183.18
2010-03-16,79.68 ,,1123.60 ,3203.97
2010-03-17,80.49 ,,1125.30 ,3273.92
2010-03-18,80.13 ,,1128.60 ,3267.56
2010-03-19,77.89 ,,1108.80 ,3293.87
2010-03-22,78.28 ,,1100.70 ,3302.63
2010-03-23,79.35 ,,1104.90 ,3275.57
2010-03-24,78.12 ,,1089.90 ,3276.67
2010-03-25,79.03 ,,1094.10 ,3229.13
2010-03-26,77.64 ,,1105.40 ,3275.00
2010-03-29,80.13 ,,1111.50 ,3358.54
2010-03-30,79.64 ,,1105.70 ,3366.71
2010-03-31,80.30 ,,1114.50 ,3345.61
2010-04-01,82.72 ,,1126.10 ,3391.94
2010-04-02,,,,3407.35
2010-04-05,,,1133.80 ,
2010-04-06,85.84 ,,1136.00 ,3405.15
2010-04-07,84.91 ,,1153.00 ,3386.95
2010-04-08,83.47 ,,1152.90 ,3346.74
2010-04-09,83.47 ,,1161.90 ,3379.17
2010-04-12,84.61 ,,1162.20 ,3351.48
2010-04-13,83.33 ,,1153.40 ,3391.72
2010-04-14,85.65 ,,1159.60 ,3403.71
2010-04-15,86.02 ,,1160.30 ,3394.57
2010-04-16,84.96 ,,1136.90 ,3356.33
2010-04-19,83.19 ,,1135.80 ,3176.42
2010-04-20,84.73 ,,1139.20 ,3173.37
2010-04-21,84.47 ,,1148.80 ,3236.68
2010-04-22,84.64 ,,1142.90 ,3201.54
2010-04-23,86.48 ,,1153.70 ,3190.00
2010-04-26,86.78 ,,1154.00 ,3172.00
2010-04-27,85.92 ,,1162.20 ,3108.41
2010-04-28,84.53 ,,1171.80 ,3097.35
2010-04-29,86.39 ,,1168.80 ,3060.06
2010-04-30,85.58 ,,1180.70 ,3067.37
2010-05-03,,,1183.30 ,
2010-05-04,84.83 ,,1169.20 ,3019.45
2010-05-05,82.12 ,,1175.00 ,3036.39
2010-05-06,80.00 ,,1197.30 ,2896.86
2010-05-07,76.70 ,,1210.40 ,2836.79
2010-05-10,78.25 ,,1200.80 ,2858.23
2010-05-11,79.22 ,,1220.30 ,2800.82
2010-05-12,78.80 ,,1243.10 ,2818.16
2010-05-13,79.42 ,,1229.20 ,2886.91
2010-05-14,76.26 ,,1227.80 ,2868.02
2010-05-17,73.45 ,,1228.10 ,2714.72
2010-05-18,73.95 ,,1214.60 ,2771.35
2010-05-19,71.66 ,,1193.10 ,2762.17
2010-05-20,69.47 ,,1188.60 ,2726.02
2010-05-21,70.51 ,,1176.10 ,2768.79
2010-05-24,69.42 ,,1194.00 ,2873.47
2010-05-25,69.42 ,,1198.00 ,2813.94
2010-05-26,70.02 ,,1213.40 ,2813.94
2010-05-27,73.16 ,,1211.90 ,2859.98
2010-05-28,73.29 ,,1216.00 ,2850.30
2010-05-31,73.34 ,,,2773.26
2010-06-01,73.11 ,,1225.40 ,2744.16
2010-06-02,73.39 ,,1224.00 ,2757.53
2010-06-03,73.75 ,,1207.70 ,2736.08
2010-06-04,71.85 ,,1221.90 ,2744.39
2010-06-07,70.88 ,,1239.90 ,2695.72
2010-06-08,71.14 ,,1239.40 ,2699.34
2010-06-09,73.74 ,,1232.40 ,2782.13
2010-06-10,74.20 ,,1222.50 ,2750.02
2010-06-11,73.14 ,,1229.40 ,2758.87
2010-06-14,75.22 ,,1222.10 ,
2010-06-15,75.14 ,,1235.70 ,
2010-06-16,75.76 ,,1233.80 ,
2010-06-17,77.62 ,,1245.40 ,2742.73
2010-06-18,77.22 ,,1258.30 ,2696.17
2010-06-21,78.57 ,,1240.60 ,2780.66
2010-06-22,78.05 ,,1241.20 ,2783.72
2010-06-23,75.89 ,,1238.90 ,2758.50
2010-06-24,75.28 ,,1245.20 ,2757.50
2010-06-25,76.28 ,,1256.60 ,2736.29
2010-06-28,77.36 ,,1240.10 ,2716.78
2010-06-29,74.66 ,,1259.90 ,2592.02
2010-06-30,74.97 ,,1263.60 ,2563.07
2010-07-01,72.08 ,,1223.80 ,2526.07
2010-07-02,72.20 ,,1225.00 ,2534.11
2010-07-05,71.24 ,,,2512.65
2010-07-06,72.93 ,,1212.00 ,2562.90
2010-07-07,72.98 ,,1215.20 ,2580.48
2010-07-08,74.36 ,,1212.50 ,2575.92
2010-07-09,75.36 ,,1221.60 ,2647.10
2010-07-12,74.23 ,,1206.70 ,2676.22
2010-07-13,76.56 ,,1216.10 ,2634.59
2010-07-14,77.00 ,,1216.30 ,2653.61
2010-07-15,75.86 ,,1216.00 ,2608.52
2010-07-16,75.65 ,,1198.90 ,2616.13
2010-07-19,76.51 ,,1191.40 ,2682.47
2010-07-20,76.43 ,,1199.60 ,2741.50
2010-07-21,75.85 ,,1193.30 ,2747.34
2010-07-22,77.67 ,,1204.10 ,2781.29
2010-07-23,77.31 ,,1196.10 ,2793.08
2010-07-26,78.25 ,,1190.00 ,2811.06
2010-07-27,76.86 ,,1168.10 ,2795.72
2010-07-28,76.96 ,,1169.50 ,2863.72
2010-07-29,79.07 ,,1174.40 ,2877.98
2010-07-30,78.67 ,,1188.70 ,2868.85
2010-08-02,82.44 ,,1189.90 ,2917.28
2010-08-03,83.84 ,,1193.80 ,2865.97
2010-08-04,83.68 ,,1200.00 ,2876.43
2010-08-05,82.36 ,,1203.50 ,2850.83
2010-08-06,81.38 ,,1209.40 ,2897.66
2010-08-09,81.33 ,,1207.90 ,2918.24
2010-08-10,79.60 ,,1211.70 ,2832.64
2010-08-11,77.52 ,,1204.90 ,2850.21
2010-08-12,76.56 ,,1218.40 ,2816.39
2010-08-13,75.04 ,,1220.50 ,2855.55
2010-08-16,74.64 ,,1230.30 ,2922.08
2010-08-17,76.71 ,,1231.80 ,2942.29
2010-08-18,75.25 ,,1235.10 ,2937.36
2010-08-19,74.84 ,,1238.50 ,2955.40
2010-08-20,73.53 ,,1233.00 ,2898.33
2010-08-23,72.69 ,,1230.90 ,2896.19
2010-08-24,71.28 ,,1236.50 ,2911.83
2010-08-25,71.94 ,,1245.70 ,2843.02
2010-08-26,74.49 ,,1244.10 ,2850.09
2010-08-27,75.34 ,,1243.70 ,2858.57
2010-08-30,,,1242.60 ,2915.01
2010-08-31,75.64 ,,1253.30 ,2903.19
2010-09-01,75.68 ,,1250.60 ,2884.04
2010-09-02,75.00 ,,1256.00 ,2921.39
2010-09-03,75.06 ,,1246.80 ,2920.21
2010-09-06,76.23 ,,,2975.09
2010-09-07,75.78 ,,1261.50 ,2983.11
2010-09-08,77.42 ,,1261.80 ,2980.97
2010-09-09,77.82 ,,1251.80 ,2926.46
2010-09-10,77.52 ,,1252.50 ,2932.55
2010-09-13,78.48 ,,1250.50 ,2962.32
2010-09-14,79.08 ,,1273.50 ,2965.01
2010-09-15,78.67 ,,1274.10 ,2913.19
2010-09-16,79.00 ,,1282.20 ,2857.79
2010-09-17,77.33 ,,1287.10 ,2861.37
2010-09-20,79.48 ,,1290.40 ,2849.83
2010-09-21,78.47 ,,1294.50 ,2857.48
2010-09-22,77.29 ,,1298.40 ,
2010-09-23,77.56 ,,1299.50 ,
2010-09-24,78.69 ,,1308.20 ,
2010-09-27,77.78 ,,1308.40 ,2905.03
2010-09-28,79.16 ,,1318.10 ,2880.91
2010-09-29,79.03 ,,1320.30 ,2874.81
2010-09-30,80.96 ,,1319.70 ,2935.57
2010-10-01,82.83 ,,1328.30 ,
2010-10-04,83.69 ,,1327.10 ,
2010-10-05,83.62 ,,1350.70 ,
2010-10-06,85.19 ,,1357.80 ,
2010-10-07,83.67 ,,1344.70 ,
2010-10-08,83.94 ,,1354.80 ,3044.23
2010-10-11,83.43 ,,1364.20 ,3132.90
2010-10-12,82.83 ,,1362.30 ,3172.73
2010-10-13,84.08 ,,1380.50 ,3217.58
2010-10-14,83.56 ,,1387.90 ,3224.14
2010-10-15,81.94 ,,1374.40 ,3327.68
2010-10-18,82.24 ,,1382.30 ,3306.16
2010-10-19,81.11 ,,1345.80 ,3375.67
2010-10-20,81.53 ,,1354.00 ,3396.88
2010-10-21,81.24 ,,1335.10 ,3374.69
2010-10-22,80.72 ,,1334.60 ,3378.66
2010-10-25,82.38 ,,1338.90 ,3481.08
2010-10-26,82.67 ,,1338.60 ,3466.08
2010-10-27,81.26 ,,1322.60 ,3403.87
2010-10-28,83.06 ,,1342.50 ,3397.69
2010-10-29,82.68 ,,1357.60 ,3379.98
2010-11-01,84.20 ,,1350.60 ,3473.00
2010-11-02,84.84 ,,1356.90 ,3463.13
2010-11-03,85.28 ,,1337.60 ,3420.34
2010-11-04,87.14 ,,1383.10 ,3480.51
2010-11-05,86.98 ,,1397.70 ,3520.80
